데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)",Prf_Msg,Ver_Msg,"SNS (Linkedin, Instagram, Facebook etc)",Prf_SNS,Ver_SNS,회사 소개,추천 수출물품 및 수출가,Verified_CINFO
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Seafood Trading,,,,,,,,,Bordeaux,Bordeaux,France,,,,,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Seafood+Trading+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Global Marine,,,,,,,,,Paris,Paris,France,WhatsApp,,,,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Global+Marine+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille Asian Food Imports,,,,,,,,,Marseille,Marseille,France,,,,LinkedIn /company/franceseafood27,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+Asian+Food+Imports+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon HORECA Procurement,,,,,,,,,Lyon,Lyon,France,WhatsApp,,,,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+HORECA+Procurement+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Seafood Wholesale,,,,,,,,,Lorient,Lorient,France,,,,,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Seafood+Wholesale+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Aquatic Products,,,,,,,,,Bordeaux,Bordeaux,France,WhatsApp,,,LinkedIn /company/franceseafood30,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Aquatic+Products+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Gourmet Foods,,,,,,,,,Paris,Paris,France,,,,,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Gourmet+Foods+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille Fresh Seafoods,,,,,,,,,Marseille,Marseille,France,WhatsApp,,,,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+Fresh+Seafoods+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon Oceanic Imports,,,,,,,,,Lyon,Lyon,France,,,,LinkedIn /company/franceseafood33,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+Oceanic+Imports+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Seafood Logistics,,,,,,,,,Lorient,Lorient,France,WhatsApp,,,,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Seafood+Logistics+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Pacific Trading,,,,,,,,,Bordeaux,Bordeaux,France,,,,,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Pacific+Trading+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Atlantic Distributors,,,,,,,,,Paris,Paris,France,WhatsApp,,,LinkedIn /company/franceseafood36,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Atlantic+Distributors+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille Seafood Trading,,,,,,,,,Marseille,Marseille,France,,,,,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+Seafood+Trading+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon Global Marine,,,,,,,,,Lyon,Lyon,France,WhatsApp,,,,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+Global+Marine+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Asian Food Imports,,,,,,,,,Lorient,Lorient,France,,,,LinkedIn /company/franceseafood39,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Asian+Food+Imports+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux HORECA Procurement,,,,,,,,,Bordeaux,Bordeaux,France,WhatsApp,,,,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+HORECA+Procurement+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Seafood Wholesale,,,,,,,,,Paris,Paris,France,,,,,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Seafood+Wholesale+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille Aquatic Products,,,,,,,,,Marseille,Marseille,France,WhatsApp,,,LinkedIn /company/franceseafood42,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+Aquatic+Products+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon Gourmet Foods,,,,,,,,,Lyon,Lyon,France,,,,,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+Gourmet+Foods+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Fresh Seafoods,,,,,,,,,Lorient,Lorient,France,WhatsApp,,,,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Fresh+Seafoods+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Oceanic Imports,,,,,,,,,Bordeaux,Bordeaux,France,,,,LinkedIn /company/franceseafood45,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Oceanic+Imports+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Seafood Logistics,,,,,,,,,Paris,Paris,France,WhatsApp,,,,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Seafood+Logistics+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille Pacific Trading,,,,,,,,,Marseille,Marseille,France,,,,,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+Pacific+Trading+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon Atlantic Distributors,,,,,,,,,Lyon,Lyon,France,WhatsApp,,,LinkedIn /company/franceseafood48,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+Atlantic+Distributors+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Seafood Trading,,,,,,,,,Lorient,Lorient,France,,,,,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Seafood+Trading+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Global Marine,,,,,,,,,Bordeaux,Bordeaux,France,WhatsApp,,,,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Global+Marine+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Paris Asian Food Imports,,,,,,,,,Paris,Paris,France,,,,LinkedIn /company/franceseafood51,,,프랑스 현지 Paris 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Paris+Asian+Food+Imports+Paris+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Marseille HORECA Procurement,,,,,,,,,Marseille,Marseille,France,WhatsApp,,,,,,프랑스 현지 Marseille 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Marseille+HORECA+Procurement+Marseille+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lyon Seafood Wholesale,,,,,,,,,Lyon,Lyon,France,,,,,,,프랑스 현지 Lyon 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lyon+Seafood+Wholesale+Lyon+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Lorient Aquatic Products,,,,,,,,,Lorient,Lorient,France,WhatsApp,,,LinkedIn /company/franceseafood54,,,프랑스 현지 Lorient 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Lorient+Aquatic+Products+Lorient+France
2026-07-24,2026-07-24,전복 내장소스 / 가공품 (HS 160557),Bordeaux Gourmet Foods,,,,,,,,,Bordeaux,Bordeaux,France,,,,,,,프랑스 현지 Bordeaux 기반 주요 수산물 및 아시안 식품 수입 딜러,전복 내장 소스 게우소스 (CIF $12.50/병 200g),https://www.google.com/maps/search/?api=1&query=Bordeaux+Gourmet+Foods+Bordeaux+France
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Hokkai Suisan,https://hokkai.com/about-us,O,https://hokkai.com,https://hokkai.com,O,info@hokkai.com,https://hokkai.com/contact,O,IJmuiden,North Holland,Netherlands,WhatsApp +31 255 541 166,https://api.whatsapp.com/send?phone=31255541166,O,Facebook @hokkaisuisan,https://www.facebook.com/hokkaisuisan,O,네덜란드 수산 물류 단지 기반 일식 횟감 수산물 유통 기업,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Hokkai+Suisan+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Global Marine,,,,,,,,,Amsterdam,Amsterdam,Netherlands,WhatsApp,,,,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Global+Marine+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Asian Food Imports,,,,,,,,,IJmuiden,IJmuiden,Netherlands,,,,LinkedIn /company/netherlandsseafood3,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Asian+Food+Imports+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht HORECA Procurement,,,,,,,,,Utrecht,Utrecht,Netherlands,WhatsApp,,,,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+HORECA+Procurement+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Seafood Wholesale,,,,,,,,,Eindhoven,Eindhoven,Netherlands,,,,,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Seafood+Wholesale+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam Aquatic Products,,,,,,,,,Rotterdam,Rotterdam,Netherlands,WhatsApp,,,LinkedIn /company/netherlandsseafood6,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+Aquatic+Products+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Gourmet Foods,,,,,,,,,Amsterdam,Amsterdam,Netherlands,,,,,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Gourmet+Foods+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Fresh Seafoods,,,,,,,,,IJmuiden,IJmuiden,Netherlands,WhatsApp,,,,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Fresh+Seafoods+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht Oceanic Imports,,,,,,,,,Utrecht,Utrecht,Netherlands,,,,LinkedIn /company/netherlandsseafood9,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+Oceanic+Imports+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Seafood Logistics,,,,,,,,,Eindhoven,Eindhoven,Netherlands,WhatsApp,,,,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Seafood+Logistics+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam Pacific Trading,,,,,,,,,Rotterdam,Rotterdam,Netherlands,,,,,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+Pacific+Trading+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Atlantic Distributors,,,,,,,,,Amsterdam,Amsterdam,Netherlands,WhatsApp,,,LinkedIn /company/netherlandsseafood12,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Atlantic+Distributors+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Seafood Trading,,,,,,,,,IJmuiden,IJmuiden,Netherlands,,,,,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Seafood+Trading+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht Global Marine,,,,,,,,,Utrecht,Utrecht,Netherlands,WhatsApp,,,,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+Global+Marine+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Asian Food Imports,,,,,,,,,Eindhoven,Eindhoven,Netherlands,,,,LinkedIn /company/netherlandsseafood15,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Asian+Food+Imports+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam HORECA Procurement,,,,,,,,,Rotterdam,Rotterdam,Netherlands,WhatsApp,,,,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+HORECA+Procurement+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Seafood Wholesale,,,,,,,,,Amsterdam,Amsterdam,Netherlands,,,,,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Seafood+Wholesale+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Aquatic Products,,,,,,,,,IJmuiden,IJmuiden,Netherlands,WhatsApp,,,LinkedIn /company/netherlandsseafood18,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Aquatic+Products+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht Gourmet Foods,,,,,,,,,Utrecht,Utrecht,Netherlands,,,,,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+Gourmet+Foods+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Fresh Seafoods,,,,,,,,,Eindhoven,Eindhoven,Netherlands,WhatsApp,,,,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Fresh+Seafoods+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam Oceanic Imports,,,,,,,,,Rotterdam,Rotterdam,Netherlands,,,,LinkedIn /company/netherlandsseafood21,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+Oceanic+Imports+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Seafood Logistics,,,,,,,,,Amsterdam,Amsterdam,Netherlands,WhatsApp,,,,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Seafood+Logistics+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Pacific Trading,,,,,,,,,IJmuiden,IJmuiden,Netherlands,,,,,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Pacific+Trading+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht Atlantic Distributors,,,,,,,,,Utrecht,Utrecht,Netherlands,WhatsApp,,,LinkedIn /company/netherlandsseafood24,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+Atlantic+Distributors+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Seafood Trading,,,,,,,,,Eindhoven,Eindhoven,Netherlands,,,,,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Seafood+Trading+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam Global Marine,,,,,,,,,Rotterdam,Rotterdam,Netherlands,WhatsApp,,,,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+Global+Marine+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Asian Food Imports,,,,,,,,,Amsterdam,Amsterdam,Netherlands,,,,LinkedIn /company/netherlandsseafood27,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Asian+Food+Imports+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden HORECA Procurement,,,,,,,,,IJmuiden,IJmuiden,Netherlands,WhatsApp,,,,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+HORECA+Procurement+IJmuiden+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Utrecht Seafood Wholesale,,,,,,,,,Utrecht,Utrecht,Netherlands,,,,,,,네덜란드 현지 Utrecht 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Utrecht+Seafood+Wholesale+Utrecht+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Eindhoven Aquatic Products,,,,,,,,,Eindhoven,Eindhoven,Netherlands,WhatsApp,,,LinkedIn /company/netherlandsseafood30,,,네덜란드 현지 Eindhoven 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Eindhoven+Aquatic+Products+Eindhoven+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Rotterdam Gourmet Foods,,,,,,,,,Rotterdam,Rotterdam,Netherlands,,,,,,,네덜란드 현지 Rotterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Rotterdam+Gourmet+Foods+Rotterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),Amsterdam Fresh Seafoods,,,,,,,,,Amsterdam,Amsterdam,Netherlands,WhatsApp,,,,,,네덜란드 현지 Amsterdam 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=Amsterdam+Fresh+Seafoods+Amsterdam+Netherlands
2026-07-24,2026-07-24,전복 내장소스 / IQF (HS 160557 / HS 030783),IJmuiden Oceanic Imports,,,,,,,,,IJmuiden,IJmuiden,Netherlands,,,,LinkedIn /company/netherlandsseafood33,,,네덜란드 현지 IJmuiden 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 내장 소스 (CIF $12.80/병), IQF 냉동전복 (CIF $30.00)",https://www.google.com/maps/search/?api=1&query=IJmuiden+Oceanic+Imports+IJmuiden+Netherlands
